id,created_at,full_text,media,screen_name,name,profile_image_url,user_id,in_reply_to,retweeted_status,quoted_status,media_tags,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url,is_sav_candidate,clean_text,nb_mots,nb_exclam,nb_interro,nb_emoji,has_media,sentiment_lex,theme_principal,urgence_flag
1343458257915031553,2020-12-28 08:26:23+01:00,"💩 à @free parce-que Débit Très instable, … \n\nFree en France: vitesse, performances, pannes et commentaires des utilisateurs\n👉 https://t.co/Yab5ES2gLh\n\n#fing #internet #Free\n\nvia @fingapp @outagedetect",[],m_annuel,M Annuel,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1104790986801250304,,,,[],2,1,0,0,1,,False,False,False,https://twitter.com/m_annuel/status/1343458257915031553,True,"à parce que débit très instable, n nfree en france: vitesse, performances, pannes et commentaires des utilisateurs n internet free n nvia",22,0,0,2,False,negatif,reseau,0
1485331097844129798,2022-01-23 20:18:24+01:00,Et vous ça se passe comment la fibre ?\n@Sosh_fr @CovageIDF_OUEST c’est la misère vraiment jpp https://t.co/I41UXroh0F,"[{""type"":""photo"",""url"":""https://t.co/I41UXroh0F"",""thumbnail"":""https://pbs.twimg.com/media/FJz0vDiXIAAmTmd?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FJz0vDiXIAAmTmd?format=jpg&name=orig""}]",MitchelMcPat,MitchelMcPat,https://pbs.twimg.com/profile_images/1771992854971203584/P-EuAmK3_normal.jpg,906220646492983296,,,,[],0,0,1,0,3,,False,False,False,https://twitter.com/MitchelMcPat/status/1485331097844129798,True,et vous ça se passe comment la fibre ? n c est la misère vraiment jpp,16,0,1,0,True,neutre,reseau,0
1694675653205860558,2023-08-24 13:38:55+02:00,"Dans la lutte contre les installations sauvages et les infrastructures dégradées, la bonne formation des techniciens qui déploient la fibre est essentielle. J'étais ce matin aux côtés d'Idriss, formateur au centre de formation technique @free à Argenteuil, dans le Val-d'Oise. https://t.co/nKKA40veRw","[{""type"":""photo"",""url"":""https://t.co/nKKA40veRw"",""thumbnail"":""https://pbs.twimg.com/media/F4SyhckW8AAHxGN?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F4SyhckW8AAHxGN?format=jpg&name=orig"",""ext_alt_text"":""Jean-Noël Barrot participant à un atelier de formation fibre au centre de formation  technique Free d'Argenteuil, dans le Val d'Oise.""}]",jnbarrot,Jean-Noël Barrot,https://pbs.twimg.com/profile_images/1912992083243159552/c1lP9dZv_normal.jpg,865482011523166209,,,,"[{""user_id"":""3001096995"",""name"":""Arcep"",""screen_name"":""Arcep"",""type"":""user""},{""user_id"":""394743295"",""name"":""Fédération Française des Télécoms"",""screen_name"":""FFTelecoms"",""type"":""user""},{""user_id"":""1511338981"",""name"":""Georges Mothron"",""screen_name"":""GMothron"",""type"":""user""},{""user_id"":""1245515689"",""name"":""Préfet du Val-d'Oise"",""screen_name"":""Prefet95"",""type"":""user""}]",112,35,0,2,14,9127.0,False,False,False,https://twitter.com/jnbarrot/status/1694675653205860558,True,"dans la lutte contre les installations sauvages et les infrastructures dégradées, la bonne formation des techniciens qui déploient la fibre est essentielle. j étais ce matin aux côtés d idriss, formateur au centre de formation technique à argenteuil, dans le val d oise.",43,0,0,0,True,neutre,reseau,0
1695912123824546156,2023-08-27 23:32:13+02:00,"Hello @free, @Freebox et @orange je crois que nous allons avoir prochainement un gros problème de fibre / PBOE https://t.co/IreryVRyFc","[{""type"":""photo"",""url"":""https://t.co/IreryVRyFc"",""thumbnail"":""https://pbs.twimg.com/media/F4kXFFrWYAAPEyh?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F4kXFFrWYAAPEyh?format=jpg&name=orig""}]",rgaidot,ɹˈe͡ɪɡɪz,https://pbs.twimg.com/profile_images/1567172732290310148/y1o1gc4C_normal.png,1245801,,,,[],1,0,0,1,2,778.0,False,False,False,https://twitter.com/rgaidot/status/1695912123824546156,True,"hello , et je crois que nous allons avoir prochainement un gros problème de fibre pboe",16,0,0,0,True,negatif,reseau,0
1711773973401235737,2023-10-10 18:01:33+02:00,"@free @Xavier75 @NThomas82Free \n\nEn 3 ans l’équipe technique de Free (le « BOC » m’a t’on dit) n’est pas capable d’amener 3 mètres (ou moins!) de câble Fibre, afin que j’ai la fibre (cercle rouge) comme mes voisines dont nos maisons sont mitoyennes (cercles verts). Satisfaisant?! https://t.co/Z1Wn4nhGmu","[{""type"":""photo"",""url"":""https://t.co/Z1Wn4nhGmu"",""thumbnail"":""https://pbs.twimg.com/media/F8FxVIFWwAA7l43?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F8FxVIFWwAA7l43?format=jpg&name=orig""}]",michfrapp,michfrapp,https://pbs.twimg.com/profile_images/69444679/1201867447_lg_normal.jpg,7458652,,,,"[{""user_id"":""17744075"",""name"":""Xavier Niel"",""screen_name"":""Xavier75"",""type"":""user""},{""user_id"":""252263949"",""name"":""Free"",""screen_name"":""free"",""type"":""user""},{""user_id"":""1622989990685822976"",""name"":""Nicolas Thomas"",""screen_name"":""NThomas82Free"",""type"":""user""},{""user_id"":""296824934"",""name"":""Orange"",""screen_name"":""orange"",""type"":""user""},{""user_id"":""16557431"",""name"":""Bouygues Telecom"",""screen_name"":""bouyguestelecom"",""type"":""user""},{""user_id"":""2215895461"",""name"":""SFR"",""screen_name"":""SFR"",""type"":""user""},{""user_id"":""4910809053"",""name"":""Direction interministérielle du numérique"",""screen_name"":""Numerique_Gouv"",""type"":""user""}]",0,0,0,0,6,222.0,False,False,False,https://twitter.com/michfrapp/status/1711773973401235737,True,"n nen 3 ans l équipe technique de free le boc m a t on dit n est pas capable d amener 3 mètres ou moins! de câble fibre, afin que j ai la fibre cercle rouge comme mes voisines dont nos maisons sont mitoyennes cercles verts . satisfaisant?!",49,2,1,0,True,neutre,reseau,0
1759266279620247842,2024-02-18 18:19:01+01:00,".@free a 25 ans et tient toujours ses promesses en terme de pouvoir d’achat et d’innovation. 3 quinquennats sans toucher aux prix de nos forfaits mobiles, voilà une promesse à laquelle les français peuvent croire🇫🇷🙏🔥",[],TomReynaud1789,Thomas REYNAUD,https://pbs.twimg.com/profile_images/1761030117340438528/qJMr_lst_normal.jpg,1182315177347293184,,,1.75918381739749e+18,[],185,42,3,0,17,26373.0,False,False,False,https://twitter.com/TomReynaud1789/status/1759266279620247842,True,". a 25 ans et tient toujours ses promesses en terme de pouvoir d achat et d innovation. 3 quinquennats sans toucher aux prix de nos forfaits mobiles, voilà une promesse à laquelle les français peuvent croire",37,0,0,2,False,neutre,facture,0
1762571081402011959,2024-02-27 21:11:07+01:00,Ça fonctionne super bien la Fibre Free ce soir... Franchement c'est abusé. Déjà l'autre soir la TV de Free (OQEE) était carrément indisponible ! #FTTH #fibre #Free #Var @Freebox @Free_1337 @free https://t.co/UwrutxJMD9,"[{""type"":""photo"",""url"":""https://t.co/UwrutxJMD9"",""thumbnail"":""https://pbs.twimg.com/media/GHXo1b7WIAAbMbt?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GHXo1b7WIAAbMbt?format=jpg&name=orig""}]",nephthys,Camille Bouiller,https://pbs.twimg.com/profile_images/1189240389196271616/cR7wwXfh_normal.jpg,11038512,,,,[],1,1,0,0,4,1070.0,False,False,False,https://twitter.com/nephthys/status/1762571081402011959,True,ça fonctionne super bien la fibre free ce soir... franchement c est abusé. déjà l autre soir la tv de free oqee était carrément indisponible ! ftth fibre free var,30,1,0,0,True,positif,reseau,0
1811040987365421110,2024-07-10 16:13:13+02:00,"@Xavier75 et tout le réseau @Freebox sachez qu'une main courante va être déposée, et ira plus loin s'il le faut.\n6 appels en 24h avec 6 numéros différents quand je demande de retirer mon numéro de vos bases de données c'est du harcèlement.\nVos forfaits de merde j'en veux pas.",[],FrenchTea13,Mary 🐇,https://pbs.twimg.com/profile_images/1864648277729157120/2tqAbBII_normal.jpg,1035075736850362368,,,,[],0,0,0,0,1,56.0,False,False,False,https://twitter.com/FrenchTea13/status/1811040987365421110,True,"et tout le réseau sachez qu une main courante va être déposée, et ira plus loin s il le faut. n6 appels en 24h avec 6 numéros différents quand je demande de retirer mon numéro de vos bases de données c est du harcèlement. nvos forfaits de merde j en veux pas.",52,0,0,0,False,neutre,reseau,0
1812874502642049501,2024-07-15 17:38:57+02:00,"@free @Xavier75 Installer la fibre sans autorisation du propriétaire et en perçant de partout, c'est normal ?",[],Tubbydev,Tubbydev,https://pbs.twimg.com/profile_images/1721669294/tubbydev_normal.gif,449802600,,,,[],0,0,0,0,1,14.0,False,False,False,https://twitter.com/Tubbydev/status/1812874502642049501,True,"installer la fibre sans autorisation du propriétaire et en perçant de partout, c est normal ?",16,0,1,0,False,neutre,reseau,0
1813101958900879811,2024-07-16 08:42:47+02:00,"On ne se rend pas assez compte que sans Xavier Niel aujourd'hui on paierait tous nos forfaits 144,99€ avec 65 SMS par jour, 2h d'appel par mois et 150Mo de données mobiles",[],GrandOeil_,Rivergaro,https://pbs.twimg.com/profile_images/1925232103223885824/LoE1VhkM_normal.jpg,1480924607758618624,,,,[],22025,2505,426,144,157,1131085.0,False,False,False,https://twitter.com/GrandOeil_/status/1813101958900879811,True,"on ne se rend pas assez compte que sans xavier niel aujourd hui on paierait tous nos forfaits 144,99 avec 65 sms par jour, 2h d appel par mois et 150mo de données mobiles",34,0,0,0,False,neutre,facture,0
1813579520819286432,2024-07-17 16:20:27+02:00,"Le service proximité de @free 1 des plus grosses arnaques de ces dernières années.Incompétents et complètement dépassés.Tu en sais plus qu'eux,tu leur dis ce qui marche pas,tu prends un rdv avec un technicien qui vient que ds 1 semaine!\nPratique pr le télétravail!\nPlus de reponse",[],_Kirikou_,Kirikou,https://pbs.twimg.com/profile_images/631117806055124992/wlWt45pP_normal.png,126365317,,,,[],0,0,0,0,2,27.0,False,False,False,https://twitter.com/_Kirikou_/status/1813579520819286432,True,"le service proximité de 1 des plus grosses arnaques de ces dernières années.incompétents et complètement dépassés.tu en sais plus qu eux,tu leur dis ce qui marche pas,tu prends un rdv avec un technicien qui vient que ds 1 semaine! npratique pr le télétravail! nplus de reponse",46,2,0,0,False,negatif,support,0
1813581407668871481,2024-07-17 16:27:56+02:00,"@free comment vous joindre ? j'ai été débité pour non restitution de matériel pour une résiliation de ligne que je n'ai pas effectuée moi même, impossible de vous joindre car mes identifiants n existent plus, vos relances sont arrivées directement.",[],fannnoche,fannoche,https://pbs.twimg.com/profile_images/1245059874536423427/l-TF7zS9_normal.jpg,874295773,,,,[],0,0,0,0,2,18.0,False,False,False,https://twitter.com/fannnoche/status/1813581407668871481,True,"comment vous joindre ? j ai été débité pour non restitution de matériel pour une résiliation de ligne que je n ai pas effectuée moi même, impossible de vous joindre car mes identifiants n existent plus, vos relances sont arrivées directement.",41,0,1,0,False,negatif,reseau,1
1813586665371513000,2024-07-17 16:48:50+02:00,@free ma fibre HS depuis 3 semaines https://t.co/E8AEMBdLku,"[{""type"":""photo"",""url"":""https://t.co/E8AEMBdLku"",""thumbnail"":""https://pbs.twimg.com/media/GSsnb7BWgAAM4cl?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GSsnb7BWgAAM4cl?format=png&name=orig""}]",tud0z,tudoz 🇫🇷,https://pbs.twimg.com/profile_images/1745951555692425216/5xpeoXbR_normal.jpg,965603032019980288,1.8135855241097713e+18,,,[],2,0,0,0,1,1139.0,False,False,False,https://twitter.com/tud0z/status/1813586665371513000,True,ma fibre hs depuis 3 semaines,6,0,0,0,True,neutre,reseau,0
1813586931986698575,2024-07-17 16:49:54+02:00,@free Vous pouvez m’envoyer les avengers de la fibre svp les mêmes que j’ai chez @terracid ça fait 1mois que j’attend,[],mglp__,paulquivoitdanslenoir,https://pbs.twimg.com/profile_images/1869674288589983744/MyiKTvZh_normal.jpg,1192138598243618816,1.8135855241097713e+18,,,[],1,0,0,0,1,968.0,False,False,False,https://twitter.com/mglp__/status/1813586931986698575,True,vous pouvez m envoyer les avengers de la fibre svp les mêmes que j ai chez ça fait 1mois que j attend,22,0,0,0,False,neutre,reseau,1
1813604838682325386,2024-07-17 18:01:03+02:00,"Bon je travaille En remote chez moi et ça fait 1 semaine que j’ai plus de connexion avec @free , ils ont envoyé un technicien qui a dit « on vous envoie un autres tech » et depuis plus de nouvelles, de base je kiff free, @Xavier75 le boss etc etc mais la ,,,.",[],Lorkydey,Thomas,https://pbs.twimg.com/profile_images/1898608268571717633/CqPecn0v_normal.jpg,1077152320893435904,,,,[],0,0,0,0,2,51.0,False,False,False,https://twitter.com/Lorkydey/status/1813604838682325386,True,"bon je travaille en remote chez moi et ça fait 1 semaine que j ai plus de connexion avec , ils ont envoyé un technicien qui a dit on vous envoie un autres tech et depuis plus de nouvelles, de base je kiff free, le boss etc etc mais la ,,,.",51,0,0,0,False,neutre,reseau,1
1813625655374098443,2024-07-17 19:23:46+02:00,@free il va falloir revoir la sélection des installateurs de fibre optique !!! J’ai pas commandé un fil pour étendre mon linge … le voisin non plus ! Donc va falloir revenir !!! https://t.co/eAVSxCijnq,"[{""type"":""photo"",""url"":""https://t.co/eAVSxCijnq"",""thumbnail"":""https://pbs.twimg.com/media/GStK64DXkAEV8nr?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GStK64DXkAEV8nr?format=jpg&name=orig""}]",Marc_Vador,Marc Vador,https://pbs.twimg.com/profile_images/1600577249/51LSPcgYbvL._SL500_AA280__normal.jpg,300699726,,,,[],0,0,0,0,1,34.0,False,False,False,https://twitter.com/Marc_Vador/status/1813625655374098443,True,il va falloir revoir la sélection des installateurs de fibre optique !!! j ai pas commandé un fil pour étendre mon linge le voisin non plus ! donc va falloir revenir !!!,32,7,0,0,True,neutre,reseau,0
1813684903856468282,2024-07-17 23:19:12+02:00,@Freebox pourquoi j’ai des bugs de connexion wsh je paye la fibre,[],Darknig78166491,Store-inodore,https://pbs.twimg.com/profile_images/1829920727362850816/D7sqlhPv_normal.jpg,1645170841481519107,,,,[],0,0,0,0,2,185.0,False,False,False,https://twitter.com/Darknig78166491/status/1813684903856468282,True,pourquoi j ai des bugs de connexion wsh je paye la fibre,12,0,0,0,False,negatif,reseau,0
1813698687253746036,2024-07-18 00:13:58+02:00,"Merci @free de m'avoir fait passer une ""super"" soirée en live et merci pour ces 2 déconnexions pour une mise à jour de la box en pleine soirée...\n\nEn l'espace de 2 mois j'ai déjà eu 2 soucis majeur de connexion avec votre box.... et ça sans JAMAIS aucun geste commercial...",[],HugoRLT__,HugoRLT,https://pbs.twimg.com/profile_images/1914387835148242944/GgyHY--w_normal.jpg,1364927865817604100,,,,[],0,0,0,0,2,67.0,False,False,False,https://twitter.com/HugoRLT__/status/1813698687253746036,True,merci de m avoir fait passer une super soirée en live et merci pour ces 2 déconnexions pour une mise à jour de la box en pleine soirée... n nen l espace de 2 mois j ai déjà eu 2 soucis majeur de connexion avec votre box.... et ça sans jamais aucun geste commercial...,54,0,0,0,False,positif,reseau,0
1813886775799984228,2024-07-18 12:41:22+02:00,"@Freebox c’est normal des signalements pour pertes de synchro (des dizaines de fois par jour), des rendez-vous techniciens annulé sans prévenir le client, une assistance téléphonique qui indique que la ligne est rétablie alors que la Freebox est en étape 3? #freeboxUltra",[],AnthonyPiresG,Anthony Pires,https://pbs.twimg.com/profile_images/1854053944923947008/QuuvVO4-_normal.jpg,95459203,,,,[],0,0,0,0,1,191.0,False,False,False,https://twitter.com/AnthonyPiresG/status/1813886775799984228,True,"c est normal des signalements pour pertes de synchro des dizaines de fois par jour , des rendez vous techniciens annulé sans prévenir le client, une assistance téléphonique qui indique que la ligne est rétablie alors que la freebox est en étape 3? freeboxultra",44,0,1,0,False,negatif,reseau,0
1814009656504885552,2024-07-18 20:49:39+02:00,Depuis le 23/06 je suis en attente d’un rdv pour la fibre chez @free je suis du coup pas encore client et je pense qu’a cette allure là je ne le serai jamais !! Honteux,[],Y__htz,Y_htz,https://pbs.twimg.com/profile_images/1846672817846194176/6EDZCUCf_normal.jpg,3913341028,,,,[],0,0,0,0,1,6.0,False,False,False,https://twitter.com/Y__htz/status/1814009656504885552,True,depuis le 23 06 je suis en attente d un rdv pour la fibre chez je suis du coup pas encore client et je pense qu a cette allure là je ne le serai jamais !! honteux,37,2,0,0,False,negatif,reseau,0
1814031065990001071,2024-07-18 22:14:43+02:00,@jamelphenomeno @free moi aussi j'attend le technicien depuis une semaine,[],bavrooo,bavrooo🇩🇿,https://pbs.twimg.com/profile_images/1932514785557393408/sNkHn_qW_normal.jpg,1026424100212944896,1.814030270229607e+18,,,[],0,0,0,0,1,78.0,False,False,False,https://twitter.com/bavrooo/status/1814031065990001071,True,moi aussi j attend le technicien depuis une semaine,9,0,0,0,False,neutre,support,0
1814034736118927866,2024-07-18 22:29:18+02:00,"@free allo,avez vous des nouvelles pour le réseau SVP ???",[],GTrotereau,El Ché,https://pbs.twimg.com/profile_images/897023350861647873/3kh520Kb_normal.jpg,4690380798,,,,[],0,0,0,0,1,22.0,False,False,False,https://twitter.com/GTrotereau/status/1814034736118927866,True,"allo,avez vous des nouvelles pour le réseau svp ???",9,0,3,0,False,neutre,reseau,0
1814035247333253492,2024-07-18 22:31:20+02:00,@DjheyHl @free Non plus rien depuis 15 mn même Coralie est chez Free en téléphonie et pas de réseau,[],GTrotereau,El Ché,https://pbs.twimg.com/profile_images/897023350861647873/3kh520Kb_normal.jpg,4690380798,1.8140349329243958e+18,,,[],0,0,0,0,2,26.0,False,False,False,https://twitter.com/GTrotereau/status/1814035247333253492,True,non plus rien depuis 15 mn même coralie est chez free en téléphonie et pas de réseau,17,0,0,0,False,neutre,reseau,0
1814215859520352478,2024-07-19 10:29:02+02:00,@Freebox Bonjour j'ai fait installer votre box depuis 10 min. Mais comment on fait pour avoir un être humain en ligne pour assistance ? Impossible au 3244 ni au 1044. Merci,[],MasimSaid,Masim Said,https://pbs.twimg.com/profile_images/3540057568/040d6b35a931c1910d87a34e51307eb0_normal.jpeg,870051000,,,,[],0,0,0,0,1,22.0,False,False,False,https://twitter.com/MasimSaid/status/1814215859520352478,True,bonjour j ai fait installer votre box depuis 10 min. mais comment on fait pour avoir un être humain en ligne pour assistance ? impossible au 3244 ni au 1044. merci,31,0,1,0,False,negatif,reseau,0
1814220122342470038,2024-07-19 10:45:58+02:00,"@Freebox bonjour Free. Cela fait 1 mois que je n'ai plus internet. Un rdv avait été fixé puis annulé pour, je cite puisque vous deviez intervenir dans ""les plus brefs délais"".\nNous 'avons as la même notion de bref délais.\nQue faut-il faire pour avoir internet ?",[],Dorban,Dorban,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,15272956,,,,[],0,0,0,0,2,55.0,False,False,False,https://twitter.com/Dorban/status/1814220122342470038,True,"bonjour free. cela fait 1 mois que je n ai plus internet. un rdv avait été fixé puis annulé pour, je cite puisque vous deviez intervenir dans les plus brefs délais . nnous avons as la même notion de bref délais. nque faut il faire pour avoir internet ?",49,0,1,0,False,negatif,autre,1
1814232564715966700,2024-07-19 11:35:24+02:00,"@Xavier75 @free @Freebox \nBonjour Monsieur Niel\nVoila plus 20 ans que j'encense Free depuis Freesurf !\nJ'ai tous mes forfaits chez vous ...\nDepuis le 15 fev maintenant, je n'ai plu la fibre pro dans ma société qui, de fait, est en péril ... Que faire ??? \nQuelle déception ...",[],MichaelPincebo1,Michael Pincebourde,https://pbs.twimg.com/profile_images/1583185070050910210/PT0MnIVg_normal.jpg,1583184890236964867,,,,[],0,1,0,0,1,3.0,False,False,False,https://twitter.com/MichaelPincebo1/status/1814232564715966700,True,"nbonjour monsieur niel nvoila plus 20 ans que j encense free depuis freesurf ! nj ai tous mes forfaits chez vous ... ndepuis le 15 fev maintenant, je n ai plu la fibre pro dans ma société qui, de fait, est en péril ... que faire ??? nquelle déception ...",50,1,3,0,False,neutre,reseau,0
1814238911964512258,2024-07-19 12:00:38+02:00,@free Normal pour vous qu'un des vos employés a souscrit a ma place sans mon accord un abonnement Free mobile et que l'on me demande d'envoyer un courrier de rétractation pour un abonnement que JE n'ai pas pris ?,[],TabaryErwin,Tabary Erwin,https://pbs.twimg.com/profile_images/644210574377787392/QU8VCLp0_normal.jpg,850884319,,,,[],0,0,0,0,1,30.0,False,False,False,https://twitter.com/TabaryErwin/status/1814238911964512258,True,normal pour vous qu un des vos employés a souscrit a ma place sans mon accord un abonnement free mobile et que l on me demande d envoyer un courrier de rétractation pour un abonnement que je n ai pas pris ?,42,0,1,0,False,neutre,abonnement,0
1814253298322477539,2024-07-19 12:57:48+02:00,@Free_1337 @Freebox Dites @Freebox vous n’avez pas honte de couper toute connexion et d’afficher un message d’erreur sur la freebox « contactez un technicien pour installer la fibre » c’est quoi ce forcing en pleines vacances d’été? Vous pouvez pas attendre la rentrée? On n’est pas encore en 2025!,[],cavasesavoir2,Et ça…,https://pbs.twimg.com/profile_images/1752777927576420352/E5wBP-JO_normal.jpg,1597179935369695232,1.4855932949440635e+18,,,[],0,0,0,0,2,137.0,False,False,False,https://twitter.com/cavasesavoir2/status/1814253298322477539,True,dites vous n avez pas honte de couper toute connexion et d afficher un message d erreur sur la freebox contactez un technicien pour installer la fibre c est quoi ce forcing en pleines vacances d été? vous pouvez pas attendre la rentrée? on n est pas encore en 2025!,50,1,2,0,False,neutre,reseau,0
1814266726114107603,2024-07-19 13:51:09+02:00,"@free 3 semaines sans internet et rien ne bouge malgré plusieurs appels, des rdv techniciens annulés... Chez free quand ça fonctionne c'est bien mais quand il y a un problème technique il n'y a plus personne, ni même au téléphone. Chez free j'ai tout compris : FUIR !",[],reisen67,Éric,https://pbs.twimg.com/profile_images/1834921245353058304/PyWDmjQa_normal.jpg,305286256,,,,[],1,0,0,0,1,33.0,False,False,False,https://twitter.com/reisen67/status/1814266726114107603,True,"3 semaines sans internet et rien ne bouge malgré plusieurs appels, des rdv techniciens annulés... chez free quand ça fonctionne c est bien mais quand il y a un problème technique il n y a plus personne, ni même au téléphone. chez free j ai tout compris : fuir !",50,1,0,0,False,negatif,support,0
1814276844889289006,2024-07-19 14:31:22+02:00,"Impossible de contacter l’assistance free si c’est pas avec le numero de mobile de la personne concernée ! Super, on peut pas aider les retraités !! @Freebox",[],Francedz213,m,https://pbs.twimg.com/profile_images/434247443409305600/Q_qAXtXn_normal.jpeg,761099040,,,,[],0,0,0,0,2,156.0,False,False,False,https://twitter.com/Francedz213/status/1814276844889289006,True,"impossible de contacter l assistance free si c est pas avec le numero de mobile de la personne concernée ! super, on peut pas aider les retraités !!",28,3,0,0,False,negatif,support,1
1814296005510144260,2024-07-19 15:47:30+02:00,"@microlinux_eu @free l’assistance Free devient complètement aberrante, l’invention de Proxy n’arrange pas moins la situation",[],enzonaute,enzo ¿ ,https://pbs.twimg.com/profile_images/1891644598868398080/bp7hwPsZ_normal.jpg,480318786,1.8142852032018273e+18,,,[],0,0,0,0,1,93.0,False,False,False,https://twitter.com/enzonaute/status/1814296005510144260,True,"l assistance free devient complètement aberrante, l invention de proxy n arrange pas moins la situation",16,0,0,0,False,neutre,support,0
1814327641547145515,2024-07-19 17:53:12+02:00,@free  c'est normal de balader vos clients victimes d'un écrasement de ligne pendant un mois sans aucune information sur un délai d'intervention ? Pourtant la loi vous donne 8 jours pour rétablir la connexion. Ou alors free je n'ai pas tout compris,[],ADianeadam,Diane Adam,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2344076950,,,,[],0,0,0,0,1,67.0,False,False,False,https://twitter.com/ADianeadam/status/1814327641547145515,True,c est normal de balader vos clients victimes d un écrasement de ligne pendant un mois sans aucune information sur un délai d intervention ? pourtant la loi vous donne 8 jours pour rétablir la connexion. ou alors free je n ai pas tout compris,45,0,1,0,False,neutre,reseau,0
1814336903992541578,2024-07-19 18:30:01+02:00,C’est quoi le problème avec @free ? La wifi de chez moi n’arrête pas de sauter. Je paye 48€ par mois pour ne pas avoir de connexion. Foutaise !,[],DebyZknd,Z I K O N D O 🇨🇩🍭,https://pbs.twimg.com/profile_images/1797005880543633409/zb3ea9uy_normal.jpg,748063508,,,,[],4,2,0,0,3,1250.0,False,False,False,https://twitter.com/DebyZknd/status/1814336903992541578,True,c est quoi le problème avec ? la wifi de chez moi n arrête pas de sauter. je paye 48 par mois pour ne pas avoir de connexion. foutaise !,30,1,1,0,False,negatif,reseau,0
1814348139559612633,2024-07-19 19:14:40+02:00,"Commence vraiment à m'agacer @Freebox. 3 jours pas de Tv pas d'internet, censé être rétabli à 16h, toujours rien. C'est pas la 1ere fois que ça merde",[],AnaisSeref,Anaïs.,https://pbs.twimg.com/profile_images/1735752157230440448/Dry1Mw2b_normal.jpg,32882214,,,,[],3,0,0,0,1,1099.0,False,False,False,https://twitter.com/AnaisSeref/status/1814348139559612633,True,"commence vraiment à m agacer . 3 jours pas de tv pas d internet, censé être rétabli à 16h, toujours rien. c est pas la 1ere fois que ça merde",30,0,0,0,False,neutre,autre,0
1814348631937311037,2024-07-19 19:16:37+02:00,"@Freebox @free \n\nCoucou ! \nJe n'arrive pas à me faire comprendre par votre conseiller, \n\nJe souhaite avoir &gt; Freebox Ultra. \nJe possède déjà un abo netflix + prime : \n\nJe n'aurai plus qu'à payer la différence entre le tarif de votre forfait Netflix et le prix de ma formule ?",[],Lecteur_Du_Soir,Kiard,https://pbs.twimg.com/profile_images/1582076698799095817/wedH857D_normal.jpg,1496575107220881417,,,,[],1,1,0,0,1,226.0,False,False,False,https://twitter.com/Lecteur_Du_Soir/status/1814348631937311037,True,"n ncoucou ! nje n arrive pas à me faire comprendre par votre conseiller, n nje souhaite avoir freebox ultra. nje possède déjà un abo netflix prime : n nje n aurai plus qu à payer la différence entre le tarif de votre forfait netflix et le prix de ma formule ?",52,1,1,0,False,neutre,reseau,0
1814351242035884167,2024-07-19 19:26:59+02:00,Problème de flux Tv sur Levallois 92300 alors que le débit internet est ok \nVous avez des soucis identifiés @Free_1337 @free ?,[],GrienerA,Griener Marc-Alban,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1376423507899351041,,,,[],0,0,0,0,1,299.0,False,False,False,https://twitter.com/GrienerA/status/1814351242035884167,True,problème de flux tv sur levallois 92300 alors que le débit internet est ok nvous avez des soucis identifiés ?,20,0,1,0,False,negatif,reseau,0
1814353725663916160,2024-07-19 19:36:51+02:00,@frigotier59 @Freebox Idem ! Est à cause de la panne mondiale ?,[],fredupdate,frederic mombrun,https://pbs.twimg.com/profile_images/1171905585413050368/A3h_t7sN_normal.jpg,26747983,1.814348648827835e+18,,,[],1,0,0,0,1,373.0,False,False,False,https://twitter.com/fredupdate/status/1814353725663916160,True,idem ! est à cause de la panne mondiale ?,10,1,1,0,False,negatif,reseau,0
1814354533444673583,2024-07-19 19:40:04+02:00,"@frigotier59 @Freebox Oui moi aussi  ma freebox reste avec l'écran figé. Pour internet pas de problème, mais la télé une catastrophe😤 j'ai éteint et rallumé la freebox tv mais impossible de regarder les chaînes TV 😭",[],KB79748687,K.B,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1344389082105982978,1.814348648827835e+18,,,[],4,1,0,0,2,876.0,False,False,False,https://twitter.com/KB79748687/status/1814354533444673583,True,"oui moi aussi ma freebox reste avec l écran figé. pour internet pas de problème, mais la télé une catastrophe j ai éteint et rallumé la freebox tv mais impossible de regarder les chaînes tv",35,0,0,2,False,negatif,reseau,1
